zone,label,non_null,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
803909106,,263880,0,0,146.1637421,146.1637421,55.16027978,55.16027978,13.36875269,180.1611275,0.242196,14434611.7,14434611.7
803909108,,13828,0,0,104.8249283,104.8249283,48.3024049,48.3024049,6.141635918,37.8772898,0.127424049,683968.9626,683968.9626
803909204,,326,0,0,58.89841461,58.89841461,48.20528027,48.20528027,5.471232819,29.93438856,0.113498621,15714.92137,15714.92137
803909206,,77855,0,0,146.1637421,146.1637421,57.76015343,57.76015343,13.7371878,188.7103288,0.237831567,4496916.745,4496916.745
803909208,,2666,0,0,101.5199127,101.5199127,50.89324801,50.89324801,7.472792736,55.84263127,0.146832694,135681.3992,135681.3992
803909802,,29,0,46.32208252,52.89964676,6.57756424,48.92967724,48.92967724,2.034248825,4.138168282,0.041574949,1418.96064,1418.96064
803909804,,558,0,42.02883911,71.50169373,29.47285462,47.26105447,47.26105447,3.328372611,11.07806424,0.070425272,26371.6684,26371.6684
803909806,,185601,0,0,123.1799469,123.1799469,52.34034231,52.34034231,10.65908201,113.6160293,0.203649452,9714419.874,9714419.874
803909808,,7829,0,37.50409698,89.19393158,51.6898346,47.75957221,47.75957221,4.344477061,18.87448093,0.090965577,373909.6908,373909.6908
803909904,,900,0,41.94038391,59.66562653,17.72524262,44.79073628,44.79073628,2.210977665,4.888422234,0.049362387,40311.66265,40311.66265
803909906,,650237,0,0,218.015625,218.015625,49.23854103,49.23854103,7.95419558,63.26922733,0.161544096,32016721.2,32016721.2
803909908,,6764,0,37.7277832,81.9572525,44.2294693,48.62686316,48.62686316,3.503442211,12.27410733,0.072047465,328912.1024,328912.1024
804101002,,3118,0,0,147.8435364,147.8435364,48.03579485,48.03579485,10.26441791,105.3582751,0.213682691,149775.6083,149775.6083
804101004,,131,0,0,188.3854675,188.3854675,65.09858529,65.09858529,29.82288232,889.4043101,0.458118747,8527.914673,8527.914673
804101006,,22661,0,0,360.8337402,360.8337402,59.76844528,59.76844528,35.74306164,1277.566456,0.598025622,1354412.738,1354412.738
804101008,,2102,0,0,69.30613709,69.30613709,46.42137956,46.42137956,4.229982046,17.89274811,0.09112142,97577.73983,97577.73983
804101010,,11102,0,0,496.7900391,496.7900391,205.8631144,205.8631144,40.64880093,1652.325017,0.197455484,2285492.296,2285492.296
804101011,,1,0,210.8021545,210.8021545,0,210.8021545,210.8021545,0,0,0,210.8021545,210.8021545
804102006,,4043,0,0,360.8337402,360.8337402,184.4072366,184.4072366,28.71249181,824.4071861,0.155701546,745558.4574,745558.4574
804102010,,7585,0,129.0811005,366.2194824,237.1383819,207.9100714,207.9100714,33.80582159,1142.833573,0.162598288,1576997.892,1576997.892
804103001,,84,0,39.67829895,48.05995941,8.38166046,43.93206551,43.93206551,2.150647637,4.625285257,0.048953939,3690.293503,3690.293503
804103002,,4139,0,0,107.2359238,107.2359238,48.16602907,48.16602907,6.213497649,38.60755304,0.129001659,199359.1943,199359.1943
804103004,,84,0,0,95.95309448,95.95309448,60.31295045,60.31295045,10.88860539,118.5617273,0.180535114,5066.287838,5066.287838
804103006,,22898,0,0,149.0018616,149.0018616,48.57972802,48.57972802,8.779421975,77.07825021,0.180721925,1112378.612,1112378.612
804103007,,3,0,89.58781433,115.8148041,26.22698977,98.33014425,98.33014425,12.36352153,152.8566647,0.125734805,294.9904327,294.9904327
804103008,,13030,0,0,101.4902954,101.4902954,46.60322275,46.60322275,4.493725258,20.19356669,0.096425204,607239.9925,607239.9925
804103010,,1,0,119.0479279,119.0479279,0,119.0479279,119.0479279,0,0,0,119.0479279,119.0479279
804104001,,827,0,38.02509308,205.7010193,167.6759262,48.51538073,48.51538073,17.52359388,307.0763425,0.361196668,40122.21987,40122.21987
804104002,,259552,0,0,238.3341827,238.3341827,54.31046761,54.31046761,11.42384305,130.50419,0.210343301,14096390.49,14096390.49
804104004,,19972,0,0,202.5335999,202.5335999,63.32616955,63.32616955,17.406606,302.9899326,0.274872239,1264750.258,1264750.258
804104006,,2900287,0,0,295.6312561,295.6312561,50.87229852,50.87229852,9.334098539,87.12539554,0.183480967,147544266.1,147544266.1
804104007,,1625,0,45.49024963,197.6129913,152.1227417,81.84016555,81.84016555,21.15752765,447.6409764,0.258522542,132990.269,132990.269
804104008,,754776,0,0,140.8262634,140.8262634,47.08031164,47.08031164,4.379231825,19.17767138,0.093016203,35535089.3,35535089.3
804104010,,2001,0,0,316.9552307,316.9552307,137.4709186,137.4709186,33.14102007,1098.327211,0.241076588,275079.3082,275079.3082
804104011,,37,0,155.0108185,320.7692261,165.7584076,205.5340457,205.5340457,34.03942727,1158.682609,0.165614544,7604.759689,7604.759689
804105001,,387,0,43.75222015,218.1728516,174.4206315,150.6369932,150.6369932,26.97487831,727.6440596,0.179072071,58296.51638,58296.51638
804105002,,30808,0,0,219.2616425,219.2616425,72.95216357,72.95216357,21.89049125,479.1936074,0.300066375,2247510.255,2247510.255
804105004,,11868,0,0,236.627533,236.627533,79.758188,79.758188,26.88969378,723.0556318,0.337140229,946570.1752,946570.1752
804105006,,116250,0,0,377.113739,377.113739,81.97492699,81.97492699,32.25538888,1040.410112,0.393478714,9529585.262,9529585.262
804105007,,1396,0,59.18519974,144.6405945,85.45539476,90.64930925,90.64930925,19.5699454,382.9827629,0.215886316,126546.4357,126546.4357
804105008,,5455,0,0,161.0728912,161.0728912,54.42521488,54.42521488,22.09636546,488.2493664,0.405995006,296889.5472,296889.5472
804105010,,24540,0,0,380.1867065,380.1867065,172.4923225,172.4923225,30.27568014,916.6168079,0.175519001,4232961.594,4232961.594
804105011,,250,0,136.0866241,296.8744812,160.7878571,191.9121121,191.9121121,22.21114383,493.3349103,0.115736019,47978.02803,47978.02803
804106002,,75,0,43.9176712,71.40473938,27.48706818,54.03567805,54.03567805,5.727144851,32.80018815,0.105988211,4052.675854,4052.675854
804106004,,14,0,55.2229538,98.15367126,42.93071746,68.79686083,68.79686083,14.14819559,200.1714384,0.205651761,963.1560516,963.1560516
804106006,,50,0,42.13459015,97.65312958,55.51853943,58.7477372,58.7477372,13.34951205,178.209472,0.227234489,2937.38686,2937.38686
804106007,,1,0,99.50991058,99.50991058,0,99.50991058,99.50991058,0,0,0,99.50991058,99.50991058
804106008,,2,0,38.40203094,41.78496933,3.38293839,40.09350014,40.09350014,1.691469193,2.861068029,0.042188115,80.18700027,80.18700027
804107001,,293,0,102.9789047,209.0767059,106.0978012,154.5004663,154.5004663,25.75551936,663.3467774,0.166701888,45268.63662,45268.63662
804107002,,9500,0,0,227.3579102,227.3579102,77.17743737,77.17743737,22.52360262,507.3126749,0.291841805,733185.655,733185.655
804107004,,721,0,0,219.4428253,219.4428253,145.236949,145.236949,35.08962851,1231.282029,0.241602628,104715.8402,104715.8402
804107006,,21252,0,0,312.5527954,312.5527954,128.4099442,128.4099442,30.05778113,903.4702066,0.23407674,2728968.133,2728968.133
804107007,,4,0,87.8826828,197.6129913,109.7303085,170.1804142,170.1804142,47.51461738,2257.638865,0.279201444,680.7216568,680.7216568
804107008,,146,0,81.21263123,146.6016846,65.38905337,114.0121249,114.0121249,17.31508109,299.8120332,0.151870524,16645.77023,16645.77023
804107010,,16138,0,0,380.1867065,380.1867065,168.1932662,168.1932662,29.77190366,886.3662476,0.177010081,2714302.929,2714302.929
804107011,,371,0,140.9936676,320.7692261,179.7755585,193.9379815,193.9379815,24.47530328,599.0404708,0.126201702,71950.99115,71950.99115
804108101,,11479,0,102.9789047,287.2797546,184.3008499,172.1208502,172.1208502,24.45110499,597.8565351,0.142057775,1975775.239,1975775.239
804108102,,51494,0,0,298.9824829,298.9824829,97.78225578,97.78225578,25.68482298,659.7101314,0.26267366,5035199.479,5035199.479
804108104,,23817,0,0,349.9822998,349.9822998,136.8507067,136.8507067,44.09669224,1944.518266,0.322224805,3259373.281,3259373.281
804108106,,270379,0,0,386.7586975,386.7586975,135.9431616,135.9431616,39.59460046,1567.732385,0.291258494,36756176.09,36756176.09
804108107,,1419,0,64.70728302,227.7036438,162.9963608,145.4983677,145.4983677,38.03090502,1446.349737,0.261383723,206462.1838,206462.1838
804108108,,6942,0,48.04763031,187.1855774,139.1379471,122.5359601,122.5359601,18.92637748,358.2077647,0.1544557,850644.6352,850644.6352
804108110,,334832,0,0,590.7195435,590.7195435,180.7184221,180.7184221,26.46220321,700.2481987,0.146427812,60510310.69,60510310.69
804108111,,10474,0,141.2321167,351.8817749,210.6496582,202.6502397,202.6502397,25.24603615,637.3623415,0.124579355,2122558.611,2122558.611
804108201,,679,0,102.9789047,210.1905823,107.2116776,154.0386184,154.0386184,21.73732911,472.5114769,0.1411161,104592.2219,104592.2219
804108202,,31735,0,0,227.3579102,227.3579102,78.44738677,78.44738677,18.55100248,344.139693,0.236476997,2489527.819,2489527.819
804108204,,2311,0,46.37096405,349.9822998,303.6113358,129.5654263,129.5654263,38.22629356,1461.24952,0.295034676,299425.7001,299425.7001
804108206,,9898,0,0,366.4362183,366.4362183,123.9230297,123.9230297,39.48437481,1559.015855,0.318620154,1226590.148,1226590.148
804108207,,147,0,62.29873657,203.5818939,141.2831573,110.6784589,110.6784589,16.86163558,284.3147546,0.152347943,16269.73346,16269.73346
804108208,,364,0,0,169.5154114,169.5154114,125.1799737,125.1799737,20.49215732,419.9285116,0.163701563,45565.51041,45565.51041
804108210,,3904,0,79.88224792,380.1867065,300.3044586,170.1283163,170.1283163,27.46148535,754.1331777,0.161416312,664180.9468,664180.9468
804108211,,142,0,136.0866241,348.9558105,212.8691864,195.0232514,195.0232514,27.9641524,781.9938192,0.143388812,27693.3017,27693.3017
804109002,,297,0,0,141.2224274,141.2224274,40.09546727,40.09546727,44.15634056,1949.782412,1.101280109,11908.35378,11908.35378
804109004,,546,0,0,188.3854675,188.3854675,28.14768138,28.14768138,41.41154552,1714.916102,1.47122404,15368.63403,15368.63403
804109006,,5128,0,0,344.2427368,344.2427368,32.47402366,32.47402366,48.41493994,2344.006409,1.49088208,166526.7933,166526.7933
804109008,,31,0,41.38755035,51.00229263,9.61474228,46.78429179,46.78429179,2.646139236,7.002052856,0.056560421,1450.313046,1450.313046
804109010,,1814,0,0,259.2047729,259.2047729,31.84321887,31.84321887,67.21090706,4517.306027,2.110681942,57763.59903,57763.59903
804109101,,677,0,51.10074615,233.9332733,182.8325272,169.8943583,169.8943583,30.77615696,947.1718375,0.181148787,115018.4806,115018.4806
804109102,,22244,0,0,298.9824829,298.9824829,69.69329229,69.69329229,24.22251892,587.3733299,0.347469449,1519216.435,1519216.435
804109104,,7279,0,0,240.0163116,240.0163116,81.78544479,81.78544479,28.4275822,929.2452442,0.339286864,639712.4199,639712.4199
804109106,,173738,0,0,386.7586975,386.7586975,66.2412678,66.2412678,29.37131132,898.7029987,0.441972984,11699605.26,11699605.26
804109107,,280,0,0,225.0722198,225.0722198,106.0181229,106.0181229,39.44563031,1555.95775,0.372064976,29685.07441,29685.07441
804109108,,18051,0,0,166.9659729,166.9659729,50.91907806,50.91907806,12.29580783,155.1421796,0.24120863,925636.2686,925636.2686
804109110,,24284,0,0,590.7195435,590.7195435,158.1161327,158.1161327,35.411227,1263.918017,0.232880023,4443029.094,4443029.094
804109111,,507,0,156.3965912,351.8817749,195.4851837,210.2271879,210.2271879,25.07853082,628.9327078,0.119292519,106585.1843,106585.1843
804109201,,10,0,164.6098938,210.7706604,46.1607666,183.2649185,183.2649185,13.12424643,172.2458443,0.071613523,1832.649185,1832.649185
804109202,,10851,0,0,240.044632,240.044632,72.54587934,72.54587934,18.62281692,346.8093101,0.256703993,787195.3367,787195.3367
804109204,,3969,0,0,219.3618469,219.3618469,78.05945292,78.05945292,19.02853918,362.0853035,0.243769825,309817.9687,309817.9687
804109206,,62212,0,0,379.0521545,379.0521545,70.80093918,70.80093918,25.46380598,648.4054148,0.359653506,4404668.029,4404668.029
804109207,,97,0,65.62471008,210.1379089,144.5131988,111.6503591,111.6503591,24.16857409,584.1199737,0.216466604,10830.08483,10830.08483
804109208,,798,0,38.86528015,141.1218109,102.2565308,60.69047225,60.69047225,21.4376184,459.5714825,0.353228729,48430.99686,48430.99686
804109210,,2272,0,0,371.52948,371.52948,177.8302422,177.8302422,43.18740266,1865.151749,0.24285747,404030.3102,404030.3102
804109211,,5,0,184.1763,245.6121826,61.4358826,211.1757904,211.1757904,23.26032661,541.0427939,0.110146748,1055.878952,1055.878952
804109801,,29,0,158.1828918,183.6173553,25.4344635,173.4003022,173.4003022,7.32535575,53.66083686,0.042245346,5028.608765,5028.608765
804109802,,43326,0,0,317.0541077,317.0541077,59.14030741,59.14030741,29.05048147,843.9304734,0.491212892,2562312.959,2562312.959
804109804,,13190,0,0,212.8120117,212.8120117,75.90477618,75.90477618,23.24065217,540.1279134,0.306181684,1001183.998,1001183.998
804109806,,623485,0,0,322.9662781,322.9662781,67.19557987,67.19557987,28.11331406,790.3584277,0.418380407,41895436.12,41895436.12
804109807,,120,0,0,118.9319916,118.9319916,58.83976924,58.83976924,38.37992652,1473.01876,0.652278672,7060.772308,7060.772308
804109808,,8133,0,0,133.2801209,133.2801209,48.93478542,48.93478542,13.90417933,193.3262028,0.284136922,397986.6098,397986.6098
804109810,,2655,0,0,278.6646118,278.6646118,158.0917821,158.0917821,35.08166926,1230.723518,0.221906976,419733.6814,419733.6814
804109901,,43,0,167.1456909,222.469635,55.3239441,183.7579594,183.7579594,16.0457885,257.4673287,0.087320237,7901.592255,7901.592255
804109902,,95,0,39.52890396,102.7277451,63.19884114,58.8063583,58.8063583,14.75756906,217.7858447,0.250951929,5586.604038,5586.604038
804109904,,881,0,49.17830276,120.1420746,70.96377184,68.54413846,68.54413846,10.03067638,100.6144685,0.146338937,60387.38599,60387.38599
804109906,,68120,0,0,304.9060669,304.9060669,58.31249323,58.31249323,16.40103853,268.9940649,0.281261144,3972247.039,3972247.039
804109908,,2416,0,37.88096619,66.22332001,28.34235382,46.19472652,46.19472652,4.763043398,22.68658241,0.103107947,111606.4593,111606.4593
804109910,,3,0,106.8860016,190.6230011,83.7369995,153.137675,153.137675,34.74294082,1207.071937,0.226873895,459.4130249,459.4130249
804301001,,815,0,0,204.0898285,204.0898285,112.3602506,112.3602506,48.02121438,2306.03703,0.427386145,91573.60427,91573.60427
804301002,,119,0,0,52.27958298,52.27958298,42.77214871,42.77214871,8.197488299,67.19881441,0.191654816,5089.885696,5089.885696
804301006,,22835,0,0,189.6135101,189.6135101,45.71492475,45.71492475,9.716408511,94.40859435,0.212543465,1043900.307,1043900.307
804301007,,1,0,105.9712982,105.9712982,0,105.9712982,105.9712982,0,0,0,105.9712982,105.9712982
804301008,,888,0,0,235.5142059,235.5142059,74.59964515,74.59964515,50.37441178,2537.581362,0.675263424,66244.48489,66244.48489
804301010,,80,0,0,169.5986328,169.5986328,110.603109,110.603109,59.12026682,3495.205949,0.534526266,8848.248718,8848.248718
804301011,,20815,0,0,404.3686218,404.3686218,166.9150542,166.9150542,36.61236948,1340.465599,0.219347318,3474336.854,3474336.854
804302011,,1546,0,0,355.2907104,355.2907104,153.5418388,153.5418388,31.56847138,996.5683855,0.205601754,237375.6829,237375.6829
804303001,,1434,0,0,169.0818634,169.0818634,64.44917416,64.44917416,17.32489058,300.1518335,0.26881478,92420.11574,92420.11574
804303002,,1723,0,0,70.75062561,70.75062561,47.72493827,47.72493827,5.351940663,28.64326886,0.112141385,82230.06864,82230.06864
804303004,,1,0,68.59983826,68.59983826,0,68.59983826,68.59983826,0,0,0,68.59983826,68.59983826
804303006,,46553,0,0,151.6804504,151.6804504,50.37188752,50.37188752,9.520573665,90.6413229,0.189005696,2344962.48,2344962.48
804303007,,74,0,53.80371857,64.58057404,10.77685547,56.72480392,56.72480392,2.295462797,5.269149451,0.04046665,4197.63549,4197.63549
804303008,,1317,0,0,111.5562363,111.5562363,48.22367912,48.22367912,10.94433454,119.7784586,0.22694939,63510.5854,63510.5854
804303010,,37,0,45.55721283,143.1428833,97.58567047,92.40289265,92.40289265,24.90791505,620.4042323,0.269557742,3418.907028,3418.907028
804303011,,138,0,63.36520386,138.5112,75.14599614,90.3083218,90.3083218,15.02893515,225.8688917,0.166418054,12462.54841,12462.54841
804303111,,17,0,0,240.4360809,240.4360809,133.9181608,133.9181608,112.8176435,12727.82069,0.842437223,2276.608734,2276.608734
804304001,,12441,0,0,237.5045624,237.5045624,79.33300789,79.33300789,27.62566615,763.1774304,0.348224111,986981.9512,986981.9512
804304002,,12120,0,0,125.366478,125.366478,52.61113252,52.61113252,13.1030017,171.6886534,0.249053785,637646.9262,637646.9262
804304004,,9,0,59.52706909,84.63896942,25.11190033,68.50405078,68.50405078,8.124573377,66.00869256,0.118599897,616.5364571,616.5364571
804304006,,389217,0,0,236.8542938,236.8542938,50.75948686,50.75948686,12.06454655,145.5532834,0.237680625,19756455.2,19756455.2
804304007,,559,0,53.80371857,144.9999084,91.19618983,94.57319905,94.57319905,16.90216301,285.6831145,0.178720432,52866.41827,52866.41827
804304008,,19800,0,0,196.4445038,196.4445038,59.25887141,59.25887141,19.85137255,394.0769919,0.334994104,1173325.654,1173325.654
804304010,,1060,0,0,243.6362762,243.6362762,145.190264,145.190264,37.90859512,1437.061584,0.261095986,153901.6798,153901.6798
804304011,,583,0,61.36795044,281.9857483,220.6177979,118.6773873,118.6773873,36.66656923,1344.437299,0.308960031,69188.91682,69188.91682
804305001,,105673,0,0,340.4788208,340.4788208,93.32803477,93.32803477,26.76578753,716.4073823,0.286792576,9862253.419,9862253.419
804305002,,1941,0,0,145.1481171,145.1481171,70.58564607,70.58564607,20.40183929,416.2350464,0.289036659,137006.739,137006.739
804305004,,72,0,58.36491013,98.17865753,39.8137474,69.55886274,69.55886274,6.084002452,37.01508583,0.087465525,5008.238117,5008.238117
804305006,,210591,0,0,265.780304,265.780304,82.47132508,82.47132508,26.99911682,728.952309,0.32737581,17367718.82,17367718.82
804305007,,516,0,53.80371857,161.065506,107.2617874,93.90117931,93.90117931,22.59112078,510.3587383,0.240583994,48453.00853,48453.00853
804305008,,45191,0,0,268.8035584,268.8035584,90.66749425,90.66749425,20.93193854,438.1460511,0.230864862,4097354.733,4097354.733
804305010,,20667,0,0,259.5110779,259.5110779,128.7645898,128.7645898,31.34022583,982.209755,0.243391649,2661177.777,2661177.777
