Landcat,A2_y2015,A2_y2016,A2_y2017,A2_y2018,A2_y2019,A2_y2020,A2_y2021,A2_y2022,A2_y2023,A2_y2024,A2_y2025,A2_y2026,A2_y2027,A2_y2028,A2_y2029,A2_y2030,A2_y2031,A2_y2032,A2_y2033,A2_y2034,A2_y2035,A2_y2036,A2_y2037,A2_y2038,A2_y2039,A2_y2040,A2_y2041,A2_y2042,A2_y2043,A2_y2044,A2_y2045,A2_y2046,A2_y2047,A2_y2048,A2_y2049,A2_y2050
81031010,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381
81031011,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222,7222
81038101,195266,195266,195266,195299,195274,195274,195274,195274,195274,195274,195274,195215,195215,195215,195151,195151,195151,195151,195235,195235,195163,195227,195189,195189,195189,195189,195011,195083,195083,195121,195057,195033,195033,195130,195077,194996
81038106,398262,398303,398567,398454,398518,398510,398812,399069,399005,398933,399077,399172,398955,398793,398659,398362,398306,398106,398114,398095,397793,397776,398137,398201,398401,398601,398325,398789,398996,398868,398452,398277,398141,398002,397954,397957
81038107,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874
81038108,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
81038110,606246,605259,605388,605726,605142,605194,605339,605251,605749,606109,606157,606793,607144,606969,607445,607564,607390,606186,606183,605297,605178,604844,604730,605282,605779,605346,604784,604550,604029,603799,603141,603255,602516,603837,603892,603206
81038111,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145,48145
81038101,1455064,1455051,1455195,1455282,1455282,1455346,1455346,1455274,1455287,1455287,1455223,1455223,1455223,1455223,1455295,1455295,1455295,1455359,1455359,1455423,1455423,1455423,1455423,1455423,1455487,1455415,1455337,1455331,1455387,1455387,1455387,1455387,1455459,1455537,1455543,1455559
81038106,641699,641219,641147,641139,641123,641077,641077,640949,641425,641497,641433,641497,641497,641161,641361,641237,641173,641173,641173,641173,641509,641557,641757,641749,641683,641683,641544,641451,641410,641482,641418,641420,641348,641487,641580,641701
81038107,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913,69913
81038108,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
81038110,506397,506048,506029,505861,505971,505678,505742,506014,506312,505827,505845,506279,506690,506354,505882,505814,505611,505305,504608,503268,503531,503467,503259,504038,503870,503887,505011,505192,505331,504737,504408,504681,504592,504728,504267,504002
81038111,234157,234157,234157,234157,234157,234144,234144,234161,234161,234161,234161,234161,234174,234174,234174,234174,234174,234174,234174,234174,234174,234174,234174,234174,234144,234144,234144,234144,234144,234144,234144,234174,234174,234174,234174,234164
81038101,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028,59028
81038106,56500,56419,56419,56419,56419,56347,56347,56194,56275,56130,56066,55913,55985,55985,56138,56138,56283,56347,56500,56428,56368,56368,56368,56368,56368,56368,56440,56500,56500,56500,56500,56500,56500,56500,56500,56500
81038107,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1777,1777,1777,1777,1777,1777,1777,1781,1781,1781,1781,1781,1781,1781,1781,1781
81038110,62222,62005,62230,62302,62349,62349,62196,62413,62494,62422,62350,62359,62359,62159,62159,62231,62303,62375,62447,62447,62800,62656,62656,62592,62520,62448,62448,62320,62392,62456,62520,62520,62528,62392,62520,62464
81038111,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526,9526
81034001,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253,494253
81034006,315413,315413,315349,315349,315349,315268,315268,315268,315268,315268,315268,315268,315268,315268,315268,315153,315153,315153,315153,315153,315153,315234,315234,315234,315234,315234,315234,315234,315234,315234,315234,315081,314945,314945,314945,314792
81034007,35316,35316,35316,35316,35316,35316,35316,35316,35316,35316,35316,35316,35316,35316,35316,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295,35295
81034008,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
81034010,91195,91195,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123,91123
81034011,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745,107745
81035001,2750191,2750191,2750047,2750047,2750047,2749983,2749983,2749983,2749948,2749948,2749948,2749948,2749948,2749904,2749904,2749904,2749904,2749904,2749904,2749840,2749840,2749840,2749840,2749840,2749739,2749739,2749739,2749739,2749614,2749614,2749614,2749614,2749614,2749614,2749474,2749504
81035006,696732,696668,696596,696596,696460,696460,696252,696252,696014,695870,695870,695870,695870,695778,695778,695778,695578,695578,695578,695578,695578,695477,695405,695269,695162,695162,695090,694962,694735,694527,694463,694246,694246,694246,694169,694003
81035007,48965,48965,48965,48965,48965,48965,48965,48965,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957,48957
81035008,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355
81035010,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627,44627
81035011,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921,63921
81039901,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
81039906,18130,18330,18394,18466,18466,18547,18755,18755,18956,18956,19020,19020,19020,19092,19092,19092,19092,19092,19092,19092,19092,19011,19083,19083,19083,19083,19155,19283,19283,19283,19283,19581,19581,19725,19797,19797
81039907,84,84,84,84,84,84,84,84,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
81039910,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
81039911,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
81039901,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1356,1345,1345,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1312
81039906,104265,104129,104065,103993,103993,104001,103873,103801,103801,103801,103737,103673,103472,103391,103247,103281,103281,103081,102847,102450,102162,101913,101777,101777,101777,101649,101577,101577,101577,101713,101777,101849,101985,101769,101769,101447
81039907,883,883,883,883,883,883,883,883,883,883,883,883,876,876,876,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897
81039910,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
81039911,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
81039101,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
81039106,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
81039201,365,365,365,365,319,319,319,319,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,203,203,203,203,203,179,179,179
81039206,1260,1196,1196,1196,1170,1170,1106,1106,1106,1034,906,834,834,770,770,770,770,706,642,578,578,514,514,450,450,450,450,450,430,430,430,430,430,382,382,382
81059001,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
81059003,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113
81059006,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035
81059007,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818
81059008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81059010,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545
81059803,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340
81059804,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
81059806,10444,10508,10508,10508,10508,10508,10589,10589,10653,10725,10725,10725,10725,10766,10830,10958,10958,11086,11222,11222,11294,11294,11366,11583,11711,12145,12473,12681,12745,13225,13506,13587,13876,14446,14902,15455
81059807,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23,30,30,30,30,30,30,30,30,30,30,30
81059808,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
81059810,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
81058101,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81058106,5,0,0,0,0,1,1,9,9,9,9,9,103,103,95,95,95,95,95,4,12,12,12,12,25,25,21,13,13,13,13,0,0,0,0,0
81058110,2786,2237,2236,2109,2678,2605,2027,2103,2303,2592,2633,2223,2707,3630,3201,3192,3248,3071,3226,3308,3226,3770,3715,3814,4244,4081,4229,3596,3180,3461,3730,3275,3621,2972,2828,3534
81058101,0,0,0,0,0,0,64,64,64,64,145,145,145,81,81,81,81,0,0,0,0,0,0,400,400,400,400,400,400,400,0,0,0,0,0,0
81058106,0,0,169,169,169,169,169,169,169,0,72,72,72,72,72,72,72,64,64,64,111,111,111,111,47,47,47,0,0,0,0,0,71,71,71,71
81058110,0,0,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,0,0,0,0,0,1,1,1,1
81059801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36
81059810,0,0,0,0,0,0,0,72,72,72,72,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,156,156,156,156,156
81051003,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
81051006,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664
81051010,13658,13658,13658,13658,13658,13658,13658,13658,13658,13658,13658,13658,13658,13658,13658,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730,13730
81051011,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807
81058101,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431
81058103,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829,3829
81058106,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752,14752
81058107,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
81058108,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
81058110,90081,90153,90153,90361,90361,90361,90442,90298,90298,90073,90073,90001,90001,89937,90009,89937,90098,90026,90098,90034,90026,90026,90098,90162,90083,90083,90147,90219,90091,90091,90091,90242,90098,90098,90034,90090
81058111,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279
81058101,20395,20437,20437,20437,20437,20437,20373,20373,20373,20373,20292,20292,20292,20356,20356,20356,20356,20437,20437,20437,20437,20437,20437,20037,20037,20037,20037,20037,20037,20001,20401,20401,20401,20401,20401,20401
81058103,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
81058106,60006,60011,59842,59842,59842,59841,59841,59833,59833,60002,59930,59930,59836,59836,59844,59844,59844,59852,59852,59943,59888,59888,59888,59888,59939,59939,59943,59998,59998,59998,59998,60011,59940,59940,59940,59940
81058107,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565
81058108,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938,5938
81058110,698590,699067,699037,698820,698323,698396,698893,698889,698689,698656,698648,699058,698655,697796,698153,698234,698017,698233,698006,697907,698044,697572,697636,697473,697194,697510,697370,698020,698492,697974,697905,698137,697781,698358,698430,697732
81058111,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610
81058101,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
81058106,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851
81058108,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
81058110,40093,40093,40093,40229,40157,40157,40157,40157,40157,40157,40124,40196,40115,40115,40115,40115,40115,40148,40148,40229,40157,40085,40004,40004,39932,39779,39707,39643,39715,39796,39596,39668,39821,39893,40029,39965
81054001,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144720,144656,144656,144656,144656,144656,144592,144592,144520,144520,144520,144520,144520,144520,144520,144520
81054003,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795,17795
81054004,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279
81054006,220590,220454,220382,219859,219859,219859,219859,219715,219715,219715,219715,219715,219715,219715,219643,219643,219643,219643,219499,219427,219427,219427,219202,219202,219138,219138,219138,219138,218857,218521,218457,218457,218404,218268,218187,218051
81054007,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315
81054008,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746,16746
81054010,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256699,256471,256471,256471,256471
81054011,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483
81055001,78460,78402,78402,78330,78330,78258,78186,78186,78105,78105,78078,78078,78078,78078,78078,78078,78078,78078,78078,78078,78078,78078,78078,78078,78078,78078,78054,77901,77901,77901,77836,77772,77636,77364,77364,77364
81055003,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541,16541
81055004,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
81055006,157713,157499,157418,157346,157138,156921,156840,156776,156704,156632,156595,156595,156531,156531,156259,156259,156323,156323,156323,156323,156323,156323,156199,156327,156399,156399,156351,156279,156279,156279,156199,156255,156068,156212,156212,156031
81055007,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915
81055008,13732,13732,13732,13732,13732,13732,13660,13660,13588,13588,13588,13588,13588,13588,13588,13588,13588,13588,13588,13588,13588,13588,13584,13584,13584,13584,13584,13584,13584,13584,13584,13512,13512,13512,13512,13467
81055010,127862,127862,127862,127862,127862,127862,127862,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798,127798
81055011,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
81059901,807,807,807,879,879,954,954,954,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1020,1020,1017,1017,1017,1017,1105,1258,1330,1330,1330,1234,1370,1434,1434,1434
81059903,5692,5692,5692,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5682,5682,5682,5680,5680,5680,5680,5682,5682,5682,5682,5707,5707,5707,5707
81059904,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
81059906,295010,296762,298142,298986,300404,302036,302469,303365,303781,304262,304607,304607,304526,304318,304670,304725,304453,304445,304250,304178,304176,303891,303874,302784,302202,301483,301900,302598,303149,303566,303902,304297,305450,306020,306092,305548
81059907,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,558,558,558,558,558,558,558,558,558,558,558
